seasonType,year,league,teamId,athleteId,appearances_value,subIns_value,foulsCommitted_value,foulsSuffered_value,yellowCards_value,redCards_value,ownGoals_value,goalAssists_value,offsides_value,shotsOnTarget_value,totalShots_value,totalGoals_value,shotsFaced_value,saves_value,goalsConceded_value,timestamp
12827,2024,NED.W.1,20797,350882,14,8,3,11,0,0,1,0,1,1,3,0,0,0,13,2025-03-17 04:47:07
12827,2024,NED.W.1,20797,350883,16,3,7,11,1,0,0,0,3,1,7,0,0,3,21,2025-03-17 04:47:07
12827,2024,NED.W.1,21977,350885,16,1,7,10,1,0,0,2,12,10,34,5,0,1,21,2025-03-17 04:47:04
12827,2024,NED.W.1,20800,351304,10,9,4,5,3,0,0,0,1,2,2,0,0,1,2,2025-03-17 04:47:07
12827,2024,NED.W.1,20984,351704,5,4,0,3,0,0,0,1,1,4,5,1,0,0,2,2025-03-17 04:47:06
12827,2024,NED.W.1,20984,351715,16,0,5,20,0,0,1,0,2,5,9,3,0,6,22,2025-03-17 04:47:06
12827,2024,NED.W.1,20799,351766,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2025-03-17 04:47:05
12827,2024,NED.W.1,20797,352613,17,1,4,18,0,0,0,0,0,1,7,0,0,11,31,2025-03-17 04:47:07
12827,2024,NED.W.1,20797,352614,17,3,12,17,0,0,0,0,6,8,21,2,0,1,27,2025-03-17 04:47:07
12827,2024,NED.W.1,20114,353052,2,1,0,1,0,0,0,0,0,1,2,0,0,0,1,2025-03-17 04:47:05
12827,2024,NED.W.1,20799,353199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-03-17 04:47:05
12827,2024,NED.W.1,21978,353199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-02-09 05:47:57
12827,2024,NED.W.1,21585,353309,16,0,17,19,3,0,0,0,1,3,7,1,0,1,49,2025-03-17 04:47:08
12827,2024,NED.W.1,21977,353950,4,0,0,3,0,0,0,0,0,0,0,0,0,8,5,2025-03-17 04:47:04
12827,2024,NED.W.1,20796,355039,4,3,1,1,0,0,0,0,0,3,4,0,0,0,1,2025-03-17 04:47:05
12827,2024,NED.W.1,20799,355405,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-03-17 04:47:05
12827,2024,NED.W.1,21977,355476,4,3,3,0,0,0,0,0,0,0,0,0,0,0,2,2025-03-17 04:47:04
12827,2024,NED.W.1,21977,355477,11,9,8,3,1,0,0,0,0,5,7,3,0,0,4,2025-03-17 04:47:04
12827,2024,NED.W.1,20802,358431,15,14,3,1,1,0,0,4,4,8,24,2,0,0,1,2025-03-17 04:47:07
12827,2024,NED.W.1,21585,358549,12,8,8,4,0,0,0,0,1,0,0,0,0,1,25,2025-03-17 04:47:08
12827,2024,NED.W.1,21977,359130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-03-17 04:47:04
12827,2024,NED.W.1,21978,359130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-02-09 05:47:57
12827,2024,NED.W.1,21978,359586,16,14,3,8,0,0,0,1,3,5,11,2,0,0,7,2025-03-17 04:47:06
12827,2024,NED.W.1,21978,359612,14,3,7,2,0,0,0,0,1,2,7,1,0,2,8,2025-03-17 04:47:06
12827,2024,NED.W.1,21977,359614,12,3,9,9,1,0,0,2,1,3,6,0,0,1,10,2025-03-17 04:47:04
12827,2024,NED.W.1,20802,359615,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,2025-03-17 04:47:07
